,word,neg_adj_count,pos_adj_count
4385,bus-girl,1.0,
4386,top-floor,2.0,3.0
4387,confident,5.0,7.0
4388,club-pub,1.0,
4389,wonderfull,1.0,5.0
4390,vodka-like,1.0,
4391,on-but,1.0,
4392,favor-your,1.0,
4393,lavatory,1.0,
4394,inexplicable,2.0,
4395,opaque,1.0,3.0
4396,kleenex,1.0,
4397,peninsula-,1.0,
4398,shop-just,1.0,
4399,ingenious,1.0,1.0
4400,bigge,1.0,
4401,stale-old,1.0,
4402,residual-like,1.0,
4403,fluff,1.0,
4404,alcohol,3.0,1.0
4405,glamerous,1.0,
4406,p.m.on,1.0,
4407,makle,1.0,
4408,dryer,5.0,5.0
4409,hottest,5.0,4.0
4410,alarmed,2.0,1.0
4411,terrrible,1.0,
4412,handsome,3.0,4.0
4413,qualified,2.0,
4414,treat,10.0,17.0
4415,aircon,7.0,3.0
4416,header,1.0,
4417,'correct,1.0,
4418,essense,1.0,
4419,displayed,3.0,3.0
4420,click,2.0,
4421,thereof,1.0,
4422,scent,5.0,6.0
4423,mildew-y,1.0,
4424,servicable,7.0,
4425,-year-old,3.0,2.0
4426,half-hour,1.0,2.0
4427,tale,3.0,1.0
4428,motive,1.0,
4429,'quiet,3.0,
4430,impossible-,1.0,
4431,night-and-day,1.0,
4432,weren,3.0,1.0
4433,loaded,7.0,
4434,ambient,3.0,9.0
4435,operative,2.0,1.0
4436,unhelpful..,1.0,
4437,cracked,6.0,1.0
4438,mold-mildew,4.0,
4439,hyatt,5.0,4.0
4440,lysol,4.0,
4441,teenager-young,1.0,
4442,phenomenal,13.0,32.0
4443,messy,7.0,3.0
4444,circular,9.0,7.0
4445,workweek,1.0,
4446,palmetto-type,1.0,
4447,room-bathroom,2.0,
4448,tolerate,4.0,
4449,unforgiving,1.0,1.0
4450,arm-wrestled,1.0,
4451,al,1.0,1.0
4452,remodle,2.0,
4453,amiss,1.0,
4454,unrenovated,2.0,
4455,gut,1.0,
4456,styrofoam,5.0,
4457,watchable,1.0,
4458,fuzzy,6.0,2.0
4459,lesser,8.0,1.0
4460,intimidated,4.0,1.0
4461,'posh,1.0,
4462,popped,1.0,
4463,smeared,2.0,
4464,own,4.0,2.0
4465,propped,2.0,
4466,screw,4.0,1.0
4467,event-catering-conference,1.0,
4468,paragraph,1.0,
4469,similarly-priced,2.0,2.0
4470,secret,5.0,18.0
4471,mouldy,5.0,
4472,'high,3.0,
4473,look-a-like,1.0,
4474,great.the,1.0,
4475,desired.the,1.0,
4476,hotel.enjoy,1.0,
4477,luggge,1.0,
4478,gear,4.0,3.0
4479,re-glued,1.0,
4480,milky,2.0,
4481,biligerent,1.0,
4482,tthe,1.0,1.0
4483,insured,2.0,
4484,tlc,2.0,
4485,you.however,1.0,
4486,undercover,2.0,1.0
4487,fl,6.0,
4488,sterile-grim,1.0,
4489,soho,1.0,3.0
4490,educational,2.0,4.0
4491,abundant,5.0,9.0
4492,honored,1.0,2.0
4493,streat,1.0,
4494,bargain,3.0,2.0
4495,snowstorm,1.0,
4496,sample,4.0,7.0
4497,family-friend,1.0,
4498,see-,1.0,
4499,ice-machine,2.0,1.0
4500,purple,4.0,5.0
4501,parade,5.0,2.0
4502,rm,2.0,
4503,apprehnsive,1.0,
4504,werea,1.0,
4505,cchallenge,1.0,
4506,tothe,1.0,
4507,internat,1.0,
4508,comforatable,4.0,4.0
4509,ias,1.0,
4510,standards.also,1.0,
4511,scheduled,3.0,
4512,onslaught,2.0,
4513,confronted,5.0,
4514,uncalled,5.0,1.0
4515,www.ada.gov-qasrvc.htm,1.0,
4516,lobby-restaurant,3.0,
4517,overcrowded,1.0,3.0
4518,bought,3.0,7.0
4519,opressive,1.0,
4520,perpetual,3.0,
4521,wholesome,1.0,
4522,van,6.0,12.0
4523,painless,1.0,1.0
4524,wise,2.0,1.0
4525,grubby,4.0,
4526,doped,1.0,
4527,forelock-tugging,1.0,
4528,unbelieving,1.0,
4529,tide,1.0,1.0
4530,hospitality,1.0,1.0
4531,everything-for-a-price,1.0,
4532,emploded,1.0,
4533,shear,2.0,
4534,peer,1.0,
4535,hidious,1.0,
4536,bounced,1.0,
4537,forehead,2.0,
4538,convinced,6.0,3.0
4539,pre-booked,8.0,2.0
4540,dirtiest,12.0,
4541,ottoman,5.0,6.0
4542,scam,5.0,
4543,self-parked,3.0,1.0
4544,cut-off,1.0,1.0
4545,tackle,1.0,
4546,buffet-style,1.0,2.0
4547,sweater-set,1.0,
4548,uniform,5.0,2.0
4549,on-board,1.0,
4550,tell-tale,2.0,
4551,unsanitary,9.0,
4552,uncomfy,3.0,
4553,surprise,5.0,11.0
4554,silent,6.0,13.0
4555,fly,15.0,11.0
4556,halloween,1.0,
4557,universla,1.0,
4558,them-,4.0,1.0
4559,scarf,1.0,
4560,fav,1.0,1.0
4561,criteria,1.0,
4562,mere,5.0,7.0
4563,low-budget,3.0,
4564,kettle,1.0,6.0
4565,assign,4.0,
4566,arduous,2.0,
4567,repeated,6.0,
4568,ni,1.0,
4569,staged,1.0,
4570,fooled.as,1.0,
4571,stink.the,1.0,
4572,reception.the,1.0,
4573,dumstruck,1.0,
4574,err,1.0,
4575,bellboys-valet,1.0,
4576,define,1.0,
4577,convienient,3.0,4.0
4578,intellectual,1.0,
4579,speech,1.0,
4580,confirmation,3.0,1.0
4581,weary,9.0,14.0
4582,phoned,5.0,2.0
4583,spontaneous,1.0,
4584,four-diamond,1.0,
4585,advertise,3.0,1.0
4586,disingenuous,3.0,
4587,one-lane,3.0,
4588,thirty,5.0,3.0
4589,pay-per-day,1.0,
4590,nest,6.0,
4591,-per-day,1.0,
4592,multi-room,1.0,
4593,w-me,1.0,
4594,-ish,9.0,4.0
4595,suckered,3.0,
4596,reckless,1.0,
4597,find..,1.0,
4598,lil,2.0,
4599,hot-tired-exhausted,1.0,
4600,lug,5.0,1.0
4601,-a.m.,1.0,
4602,retained,1.0,
4603,lobby-check-in,3.0,1.0
4604,outside-front,1.0,
4605,unsure,7.0,13.0
4606,smoky,12.0,1.0
4607,-video,1.0,
4608,ssooooooo,1.0,
4609,unclear,6.0,
4610,bloody,7.0,
4611,warm-hot,1.0,
4612,fluorescent,4.0,2.0
4613,-you,2.0,1.0
4614,bold,4.0,1.0
4615,each,2.0,
4616,consequentyly,1.0,
4617,call-,1.0,
4618,toll,3.0,
4619,re-model,1.0,
4620,cohesive,1.0,1.0
4621,oriented,1.0,1.0
4622,terriric,1.0,
4623,in-room-safe,1.0,
4624,small-narrow,1.0,
4625,shoud,3.0,
4626,regency-club,1.0,
4627,health-club-fitness,1.0,
4628,stolen,3.0,
4629,attic,7.0,
4630,path,2.0,9.0
4631,coffee-,3.0,5.0
4632,unearthly,1.0,
4633,tiniest,4.0,2.0
4634,poorest,3.0,
4635,suffered,1.0,
4636,overheating,1.0,
4637,exception,1.0,2.0
4638,flour,1.0,1.0
4639,complaint,11.0,32.0
4640,recreational,1.0,3.0
4641,bang,6.0,3.0
4642,nailed,1.0,
4643,issued,1.0,2.0
4644,putrid,1.0,
4645,stinch,1.0,
4646,visibal,1.0,
4647,hubby,1.0,1.0
4648,plethora,4.0,
4649,orderly,1.0,1.0
4650,procedure,1.0,
4651,existent,8.0,1.0
4652,upfront,12.0,3.0
4653,shoo,1.0,
4654,staffed,3.0,4.0
4655,operator,1.0,
4656,onl,1.0,
4657,uber-service,1.0,
4658,guidance,1.0,
4659,innovative,2.0,4.0
4660,rougher,1.0,
4661,dance-electronic,1.0,
4662,polished,4.0,4.0
4663,nondescript,5.0,1.0
4664,out-dated,7.0,1.0
4665,pillowcases,1.0,
4666,cigarette-burned,1.0,
4667,glasses-cups,1.0,
4668,chairs,2.0,2.0
4669,stretchy,1.0,
4670,keycard,3.0,1.0
4671,crosby,1.0,
4672,thompson,1.0,
4673,goodbye,1.0,1.0
4674,microwave,11.0,12.0
4675,washcloth,2.0,
4676,breakfast.the,1.0,
4677,nightable,1.0,
4678,p.m…..,1.0,
4679,comfortible,1.0,
4680,highway,4.0,2.0
4681,intolerable,9.0,1.0
4682,lower-level,1.0,2.0
4683,mall-office,1.0,
4684,stuffier,1.0,
4685,third,3.0,2.0
4686,hush,1.0,
4687,vocabulary,5.0,
4688,kid,2.0,5.0
4689,insist,9.0,2.0
4690,concur,2.0,1.0
4691,non-infested,1.0,
4692,firepit,1.0,2.0
4693,rodent,2.0,
4694,un-impressed,1.0,
4695,novice,1.0,
4696,not-great,1.0,
4697,october,2.0,
4698,all-inclusive,2.0,
4699,re-modeled,1.0,1.0
4700,full-size,7.0,6.0
4701,self-employed,2.0,
4702,higher-speed,1.0,
4703,delivered,14.0,12.0
4704,mom,4.0,3.0
4705,same-class,1.0,
4706,signup,1.0,
4707,reveiws,3.0,1.0
4708,lane,4.0,2.0
4709,ths,2.0,
4710,lick,2.0,1.0
4711,gravel,2.0,
4712,encrouched,1.0,
4713,allright,1.0,
4714,my,1.0,1.0
4715,plus-it,1.0,
4716,eyes.it,1.0,
4717,non_stop,1.0,
4718,morning.our,1.0,
4719,permanent,10.0,2.0
4720,exceed,1.0,1.0
4721,www.tripadvisor.com-showtopic-g,1.0,
4722,just_got_back_here_is_what_i_did-washington_dc_district_of_columbia.html,1.0,
4723,unattended,11.0,3.0
4724,aplogy,1.0,
4725,cultural,4.0,10.0
4726,obscene,3.0,
4727,importance,2.0,1.0
4728,based,2.0,2.0
4729,mid-downtown,1.0,
4730,fully-booked,1.0,
4731,hamburger,1.0,1.0
4732,mariachi,1.0,
4733,fade,1.0,
4734,non-committal,1.0,
4735,chastised,1.0,
4736,expectation,4.0,
4737,must,1.0,
4738,sheet,6.0,2.0
4739,water-,2.0,1.0
4740,wall-if,1.0,
4741,condition-no,1.0,
4742,nob,3.0,
4743,on-very,1.0,
4744,-amish,1.0,
4745,ironing,1.0,1.0
4746,old-cheap,1.0,
4747,wifi-free,1.0,
4748,so..can,1.0,
4749,comfort-,1.0,
4750,score-,1.0,
4751,downtown-china,1.0,
4752,for-people,1.0,
4753,hotel..,2.0,2.0
4754,virtual,5.0,5.0
4755,renowned,2.0,1.0
4756,modernistic,2.0,1.0
4757,character,9.0,16.0
4758,simplistic,2.0,1.0
4759,minimalistic,4.0,2.0
4760,complement,1.0,2.0
4761,unprecedented,1.0,1.0
4762,external,13.0,7.0
4763,erratic,10.0,1.0
4764,appeal,3.0,1.0
4765,refuse,1.0,
4766,lawns,1.0,1.0
4767,love-seat,1.0,
4768,non-handicapped,2.0,1.0
4769,nifty,2.0,4.0
4770,undersized,2.0,3.0
4771,pier,5.0,8.0
4772,uphill,5.0,8.0
4773,beneath,1.0,1.0
4774,was-,3.0,
4775,ongoing,6.0,5.0
4776,argument-conversation,1.0,
4777,safer,6.0,4.0
4778,bargain-basement,1.0,
4779,christmas.terrible,1.0,
4780,laundry.unhygienic,1.0,
4781,dollar.everywhere,1.0,
4782,rolex,1.0,
4783,ilegal,1.0,
4784,difficutlt,1.0,
4785,scenic,3.0,14.0
4786,transport,5.0,4.0
4787,bagels,2.0,1.0
4788,woukld,1.0,
4789,convenience-location,1.0,
4790,fullest,1.0,1.0
4791,stay-day,1.0,
4792,rudest,6.0,2.0
4793,non-understanding,1.0,
4794,skanky,2.0,
4795,appalled,4.0,1.0
4796,drag,6.0,5.0
4797,super-spring,1.0,
4798,sleep-friendly,1.0,
4799,andq,1.0,
4800,ok.,11.0,4.0
4801,striped,1.0,
4802,eaten,6.0,6.0
4803,continued,13.0,4.0
4804,assessment,1.0,
4805,warmed,1.0,
4806,bewildered,1.0,
4807,hail,2.0,
4808,publish,1.0,2.0
4809,inspite,1.0,1.0
4810,shook,2.0,
4811,utter,2.0,1.0
4812,lifetime,3.0,3.0
4813,waken,1.0,
4814,contest,1.0,
4815,runny,3.0,1.0
4816,dietary,2.0,2.0
4817,emptied,5.0,
4818,disgusting,8.0,1.0
4819,stepped,5.0,1.0
4820,gym-,2.0,
4821,elaborate,3.0,1.0
4822,service-,4.0,5.0
4823,frills,4.0,2.0
4824,undesirable,6.0,
4825,animal,10.0,13.0
4826,unwrapped,1.0,
4827,dopp,1.0,
4828,heating-a-c,1.0,
4829,river,1.0,3.0
4830,ect,3.0,1.0
4831,unoccupied,6.0,2.0
4832,headrest,1.0,
4833,screenless,1.0,
4834,bowls,6.0,3.0
4835,tv,7.0,1.0
4836,pasty,1.0,
4837,industrial-commercial,1.0,
4838,street-smart,1.0,
4839,odor-free,1.0,
4840,examined,2.0,
4841,unroll,1.0,
4842,rank,3.0,
4843,idiots,4.0,
4844,frozen,21.0,14.0
4845,freshest,2.0,2.0
4846,geographical,1.0,
4847,cafes,6.0,6.0
4848,stool,1.0,
4849,unsuitable,5.0,
4850,queues,2.0,1.0
4851,method,2.0,
4852,pumpkin,1.0,2.0
4853,prosciutto,1.0,1.0
4854,sliced,3.0,
4855,coffee-tea,8.0,10.0
4856,un-child,1.0,
4857,maintain,2.0,1.0
4858,pina,1.0,
4859,clue,6.0,
4860,day.they,1.0,
4861,daywear,1.0,
4862,five-ten,1.0,
4863,incredibley,1.0,
4864,able,1.0,4.0
4865,monstrous,1.0,
4866,industrial-looking,1.0,
4867,downward,1.0,
4868,low-hanging,1.0,
4869,relish,1.0,
4870,brother,1.0,
4871,dumpster,1.0,
4872,i.e.,4.0,4.0
4873,ft.,2.0,7.0
4874,notify,4.0,1.0
4875,happened,10.0,1.0
4876,out-of-town,2.0,3.0
4877,left-over,1.0,
4878,ink-stained,1.0,
4879,head-achy,1.0,
4880,marina,6.0,5.0
4881,pee,2.0,
4882,desired,21.0,12.0
4883,nightlight,1.0,1.0
4884,trick,6.0,5.0
4885,unchanged,3.0,1.0
4886,attenative,1.0,
4887,odor-stale,1.0,
4888,entiere,1.0,
4889,cocktai,1.0,
4890,doesn,4.0,1.0
4891,beteween,1.0,
4892,govt,4.0,
4893,by-pass,1.0,
4894,disenfectant,1.0,
4895,tastier,1.0,1.0
4896,conventional,4.0,4.0
4897,represantive,1.0,
4898,landscaped,1.0,3.0
4899,unplugging,1.0,
4900,groaned,1.0,1.0
4901,insulate,1.0,1.0
4902,big-time,1.0,
4903,nary,2.0,
4904,offbeat,1.0,1.0
4905,pool-bar-patio,1.0,
4906,diesel-powered,1.0,
4907,live-music,1.0,
4908,din,1.0,
4909,raucous,5.0,
4910,s-zen,1.0,
4911,flat-screen,15.0,37.0
4912,radio-cd,1.0,2.0
4913,high-tech,2.0,5.0
4914,schizophrenic,1.0,
4915,phony,1.0,
4916,air-con,8.0,2.0
4917,room-consisted,1.0,
4918,breakfast-not,1.0,
4919,debbie,1.0,
4920,staff-just,1.0,
4921,pool-small,1.0,
4922,rooms-clean,1.0,
4923,fress,1.0,
4924,servcie,1.0,
4925,text,5.0,2.0
4926,unopened,2.0,
4927,streaks,1.0,
4928,shine,5.0,1.0
4929,coach,2.0,
4930,slate,2.0,
4931,waterpark,1.0,
4932,deal-,2.0,
4933,offseason,2.0,
4934,renting,1.0,
4935,notorious,5.0,4.0
4936,windshield,2.0,
4937,hard-to-press,1.0,
4938,conservative,1.0,7.0
4939,facial,7.0,16.0
4940,atm-like,1.0,
4941,insert,5.0,2.0
4942,bellboy,3.0,2.0
4943,dedicated,4.0,2.0
4944,darn,4.0,3.0
4945,afterthought,1.0,1.0
4946,generic,17.0,10.0
4947,king-bed,4.0,
4948,stands,2.0,
4949,bilevel,1.0,
4950,flashed,1.0,
4951,dripping,1.0,
4952,lamentable,1.0,
4953,grandour,1.0,1.0
4954,rotten,4.0,1.0
4955,spill,2.0,
4956,over-rated,4.0,
4957,boarded,1.0,1.0
4958,scrap,1.0,
4959,steeped,1.0,
4960,odour,4.0,
4961,male,14.0,3.0
4962,roosevelt,2.0,
4963,re-investing,1.0,
4964,rehab,1.0,
4965,weirdest,4.0,1.0
4966,painful,7.0,3.0
4967,cord,3.0,
4968,keyed,1.0,2.0
4969,tonic,5.0,
4970,rightful,1.0,1.0
4971,mid-priced,3.0,6.0
4972,tips,2.0,6.0
4973,dime,9.0,4.0
4974,ugly-looking,1.0,
4975,complainer,1.0,
4976,off-night,1.0,
4977,area-,2.0,4.0
4978,note-,2.0,2.0
4979,pad,6.0,5.0
4980,rehung,1.0,
4981,fifteenth,1.0,1.0
4982,swich,1.0,
4983,rush,16.0,13.0
4984,fridge-mini,3.0,
4985,vending,1.0,
4986,sore,2.0,
4987,mis-leading,1.0,
4988,february,2.0,1.0
4989,aroom,1.0,
4990,horendous,3.0,
4991,mondrian,4.0,8.0
4992,intuitive,1.0,1.0
4993,variety,3.0,2.0
4994,edgy,2.0,6.0
4995,unfriendly-uncomfortable,1.0,
4996,near-black,1.0,
4997,bar-lobby,4.0,
4998,een,1.0,
4999,free-although,1.0,
5000,anoyed,1.0,
5001,wil,2.0,
5002,eruo,1.0,
5003,two-hundred,1.0,
5004,night..,1.0,1.0
5005,water..,1.0,
5006,doggie,1.0,1.0
5007,potato,3.0,2.0
5008,vacation,5.0,4.0
5009,unlit,5.0,
5010,utililize,1.0,
5011,spoiling-with,1.0,
5012,litter,2.0,
5013,acknowledged,1.0,
5014,realized,7.0,2.0
5015,tuck,1.0,
5016,rainy,4.0,12.0
5017,refunded,3.0,
5018,chatty,1.0,3.0
5019,a-little-too-personal,1.0,
5020,loooong,2.0,1.0
5021,ripped,6.0,1.0
5022,parkung,1.0,
5023,credut,1.0,
5024,beale,2.0,1.0
5025,..yay,1.0,
5026,lying..even,1.0,
5027,.such,1.0,
5028,place..complete,1.0,
5029,unequipped.whether,1.0,
5030,e.g,6.0,5.0
5031,grin,1.0,
5032,hottub,2.0,
5033,creaky,11.0,2.0
5034,'wine,1.0,
5035,enforced,1.0,
5036,bleach,5.0,
5037,carpet-,2.0,
5038,par-,1.0,
5039,gold-platinum,2.0,
5040,acknowledge,5.0,1.0
5041,reqular,1.0,
5042,spg,3.0,1.0
5043,irritable,3.0,
5044,factory-warehouse,1.0,
5045,overbooked,7.0,
5046,fire..you,1.0,
5047,sightsee..we,1.0,
5048,northern,6.0,3.0
5049,sightseeing,5.0,4.0
5050,nothing,3.0,
5051,staff-,2.0,1.0
5052,location-,6.0,6.0
5053,reeked,5.0,
5054,jammed,2.0,
5055,crammed,3.0,
5056,within,1.0,
5057,made-to-,1.0,
5058,minmart,1.0,
5059,impatient,2.0,
5060,exhausted,11.0,5.0
5061,cardio,7.0,7.0
5062,soap-bathing,1.0,
5063,transferred,4.0,
5064,returm,1.0,
5065,notable,10.0,8.0
5066,sporadic,6.0,
5067,suboptimal,1.0,
5068,breads-muffins-bagels,2.0,
5069,congregate,2.0,
5070,tawdry,1.0,
5071,built-in,4.0,10.0
5072,wine-beer-soda,1.0,
5073,focal,1.0,1.0
5074,bedroom,8.0,13.0
5075,streetside,2.0,2.0
5076,surprised..so,1.0,
5077,burden,1.0,
5078,primitive,1.0,
5079,air-conditioner,4.0,1.0
5080,delighful,1.0,1.0
5081,one-bedroom,6.0,14.0
5082,yoga,5.0,3.0
5083,mid-night,2.0,1.0
5084,tole,1.0,
5085,futile,2.0,
5086,confront,2.0,1.0
5087,marathon,3.0,1.0
5088,negociate,1.0,
5089,grown-up,1.0,1.0
5090,sundae,1.0,
5091,scored,1.0,
5092,heebie-jeebie,1.0,
5093,remodelled,1.0,
5094,-hrs,1.0,4.0
5095,-us,2.0,1.0
5096,esp,6.0,13.0
5097,ratio,2.0,
5098,quality-price,2.0,1.0
5099,opulent,4.0,11.0
5100,handicapable,1.0,
5101,'-,3.0,
5102,great-i,1.0,
5103,up-,1.0,1.0
5104,funky-there,1.0,
5105,with-the,1.0,
5106,hopped,1.0,
5107,reminder,1.0,
5108,epileptic,1.0,
5109,embarrassing,4.0,2.0
5110,-stars,1.0,
5111,belonged,1.0,
5112,pubs,2.0,2.0
5113,tend,6.0,5.0
5114,scream,3.0,
5115,address,13.0,8.0
5116,finest,12.0,23.0
5117,semi-cleaned,1.0,
5118,length,5.0,4.0
5119,insulting,3.0,
5120,musical,6.0,7.0
5121,streams,2.0,1.0
5122,over-pay,1.0,
5123,wasa,1.0,
5124,tear-down,1.0,
5125,spurious,2.0,
5126,older-teen,1.0,
5127,disbelief,2.0,1.0
5128,.scrabble,1.0,
5129,cig,2.0,1.0
5130,iv,2.0,
5131,chekin,1.0,
5132,knowledge,1.0,
5133,corkscrew,1.0,1.0
5134,carry-on,2.0,4.0
5135,intoxicated,2.0,
5136,gloppy,1.0,
5137,joke,4.0,1.0
5138,prevent,4.0,
5139,seventeen,1.0,1.0
5140,crucial,2.0,6.0
5141,lockable,1.0,1.0
5142,manhattan,5.0,4.0
5143,yesteryear,1.0,1.0
5144,duration,1.0,
5145,sneeze,1.0,
5146,anecdote,1.0,
5147,authority,1.0,
5148,empower,1.0,
5149,chapel,1.0,1.0
5150,spurted,1.0,
5151,ready-,1.0,
5152,fine-,3.0,
5153,catch-,1.0,
5154,late-,1.0,
5155,again-,1.0,5.0
5156,funny-,1.0,
5157,talking-yelling,1.0,
5158,-instead,1.0,
5159,budget-priced,1.0,
5160,-thank,1.0,
5161,run-of-the-mill,6.0,1.0
5162,prettiest,2.0,3.0
5163,photographs,5.0,
5164,adults+-,1.0,
5165,imprinted,1.0,
5166,resident,4.0,7.0
5167,after-taste,1.0,
5168,teeth,9.0,1.0
5169,mint-flavoured,1.0,
5170,urinal,2.0,
5171,objectionable,2.0,2.0
5172,isn,6.0,7.0
5173,ernest,1.0,
5174,update-refresh,1.0,
5175,reek,1.0,
5176,unsavory-looking,1.0,
5177,underserviced,1.0,
5178,secuirty,2.0,
5179,trapped,2.0,
5180,owe,1.0,
5181,camp,2.0,1.0
5182,sugary,3.0,
5183,managment,5.0,
5184,passed,7.0,2.0
5185,intimidating.our,1.0,
5186,eat.near,1.0,
5187,broadway.near,1.0,
5188,towncar-sedan,1.0,
5189,diamond,4.0,4.0
5190,baby,4.0,4.0
5191,same-day,1.0,2.0
5192,soulless,4.0,
5193,consist,2.0,1.0
5194,bored,4.0,2.0
5195,query-which,1.0,
5196,invoke,1.0,
5197,believing,1.0,
5198,entering,3.0,1.0
5199,comfort,8.0,1.0
5200,ship,5.0,7.0
5201,view-balcony,1.0,
5202,antagonistic,2.0,
5203,labour,1.0,
5204,search,4.0,2.0
5205,scottish,1.0,3.0
5206,murder,1.0,
5207,danger,1.0,
5208,jalapeno,1.0,1.0
5209,friendlyness,1.0,
5210,town-,1.0,1.0
5211,glitzy,2.0,2.0
5212,showy,1.0,1.0
5213,napkin,7.0,2.0
5214,enquired,1.0,1.0
5215,upgrade-breakfast,1.0,
5216,fabulous-,1.0,
5217,toilet-tub,2.0,
5218,waffles-only,1.0,
5219,rectangular,1.0,2.0
5220,well-placed,3.0,
5221,ins-and-outs,1.0,
5222,mint-flavored,1.0,
5223,infrastructure,1.0,
5224,vista,1.0,
5225,compatible,2.0,1.0
5226,uninspiring,4.0,1.0
5227,lay,5.0,3.0
5228,trendy-,2.0,
5229,cocktails,1.0,3.0
5230,well-oiled,1.0,
5231,crown,3.0,5.0
5232,upkeep,18.0,4.0
5233,unimportant,2.0,1.0
5234,staple,3.0,
5235,compensate,5.0,
5236,.we,6.0,4.0
5237,apologise,2.0,
5238,technician,11.0,4.0
5239,posh,8.0,19.0
5240,marvellous,1.0,2.0
5241,fwy,1.0,1.0
5242,location-had,1.0,
5243,flexible,9.0,15.0
5244,bi-yearly,1.0,
5245,forward,6.0,5.0
5246,pecan,2.0,1.0
5247,running,5.0,3.0
5248,dress,3.0,3.0
5249,e-mailed,10.0,6.0
5250,secured,3.0,1.0
5251,lone,6.0,
5252,short-stay,3.0,
5253,travelling-light,3.0,
5254,brown-loving,1.0,
5255,snowy,1.0,2.0
5256,theglendale,1.0,
5257,longest,6.0,3.0
5258,drastic,2.0,1.0
5259,whatsoever-,1.0,
5260,material,2.0,
5261,house-keeping,5.0,3.0
5262,faux-friendly,1.0,
5263,comical,9.0,1.0
5264,barman,1.0,2.0
5265,extortionately-priced,1.0,
5266,belgian,3.0,10.0
5267,beer-sommelier,1.0,
5268,ebbitts,1.0,
5269,cat,5.0,2.0
5270,same,6.0,
5271,lighting,10.0,8.0
5272,donate,1.0,
5273,win-,1.0,
5274,win,2.0,2.0
5275,ocean-pacific,1.0,
5276,brekky,1.0,
5277,personalized,4.0,12.0
5278,inhale,1.0,
5279,stood,11.0,4.0
5280,hopeful,2.0,
5281,cot,6.0,2.0
5282,from-to,1.0,2.0
5283,wheels,1.0,
5284,reasonableness,1.0,
5285,soundproofed,6.0,
5286,after-hours,1.0,
5287,enduring,1.0,
5288,dowdy,5.0,1.0
5289,victorian,7.0,9.0
5290,muck,1.0,
5291,chicken,9.0,10.0
5292,consume-type,1.0,
5293,home-made,2.0,
5294,over-loaded,1.0,
5295,bog-standard,1.0,
5296,subjective,2.0,
5297,presentable,7.0,1.0
5298,intercourse,1.0,
5299,offsite,1.0,6.0
5300,microwave-,1.0,
5301,norm,5.0,10.0
5302,made-up,1.0,
5303,service-oriented,3.0,3.0
5304,shorten,1.0,
5305,characteristic,2.0,
5306,walkup,2.0,
5307,leery,6.0,7.0
5308,facade,3.0,
5309,first-time,4.0,6.0
5310,haven,3.0,3.0
5311,shd,1.0,
5312,nothin,1.0,
5313,fajita,1.0,1.0
5314,stop-off,1.0,
5315,plonk,1.0,
5316,harried,1.0,
5317,flakey,2.0,
5318,vietnamese,2.0,1.0
5319,threatened,3.0,4.0
5320,pillows-duvet,1.0,
5321,non-smoker,4.0,
5322,appreciative,4.0,7.0
5323,average-,1.0,
5324,internet-,2.0,
5325,day-,5.0,2.0
5326,cover,22.0,5.0
5327,friendly-,3.0,3.0
5328,bfast,1.0,
5329,peanut,3.0,
5330,frugile,1.0,
5331,particilar,1.0,
5332,unordinary,1.0,
5333,villas,2.0,
5334,rave,2.0,2.0
5335,electrician,1.0,
5336,car-,2.0,
5337,centre-,1.0,
5338,downtown-riverwalk-alamo,1.0,
5339,hurrah,1.0,
5340,poolside,8.0,4.0
5341,mapquest,2.0,
5342,undereducated,1.0,
5343,slight,18.0,36.0
5344,retro,4.0,3.0
5345,one-way,5.0,4.0
5346,ruddiest,1.0,
5347,sped,1.0,
5348,bedroom-,1.0,
5349,wich,2.0,3.0
5350,night-,6.0,4.0
5351,stranded,5.0,
5352,-guest,1.0,
5353,wager,1.0,
5354,subpar,4.0,
5355,re-learned,1.0,
5356,unbelieveable,4.0,1.0
5357,washroom,1.0,1.0
5358,led,6.0,
5359,record,1.0,
5360,cooked,7.0,7.0
5361,over-night,1.0,
5362,two-years,1.0,
5363,vis-a-vis,1.0,1.0
5364,ironed,1.0,
5365,contrary,14.0,8.0
5366,unread,1.0,
5367,porter,3.0,2.0
5368,f+-d-,1.0,
5369,unpack,12.0,4.0
5370,astonishment,1.0,
5371,enquire,1.0,
5372,fate,2.0,
5373,scheme,6.0,5.0
5374,stroll,4.0,7.0
5375,insignificant,2.0,2.0
5376,assesment,1.0,
5377,coverd,1.0,
5378,certificate,1.0,1.0
5379,which,4.0,
5380,tapas,3.0,4.0
5381,hotel-provided,2.0,
5382,worry,10.0,10.0
5383,vocal,1.0,1.0
5384,aggresive,1.0,
5385,assualt,1.0,
5386,defend,1.0,
5387,harrassment,1.0,
5388,such,10.0,25.0
5389,non-attentive,2.0,
5390,attendent,3.0,1.0
5391,justifying,1.0,
5392,opening,9.0,2.0
5393,yeah,2.0,
5394,add-on,3.0,1.0
5395,swiss,2.0,1.0
5396,disco,1.0,2.0
5397,forsaken,1.0,
5398,s-era,1.0,
5399,appearance,1.0,2.0
5400,mandatory,13.0,4.0
5401,hotels.com,4.0,2.0
5402,overshadowed,2.0,
5403,sixth-floor,2.0,
5404,able-bodied,1.0,
5405,-my,3.0,
5406,slumpy,1.0,
5407,leather,6.0,3.0
5408,irreparable,1.0,
